client_number;account_number
248321;24832110001
248418;24841810001
248709;24870910001
248806;24880610001
248903;24890310001
249097;24909710001
249679;24967910001
249873;24987310001
249970;24997010001
250067;25006710001
250164;25016410001
250261;25026110001
250358;25035810001
250552;25055210001
250649;25064910001
250746;25074610001
250843;25084310001
251037;25103710001
251231;25123110001
251425;25142510001
251910;25191010001
252007;25200710001
252298;25229810001
252395;25239510001
252492;25249210001
252589;25258910001
252686;25268610001
252783;25278310001
252880;25288010001
252977;25297710001
253074;25307410001
253171;25317110001
253365;25336510001
253462;25346210001
253656;25365610001
253753;25375310001
253850;25385010001
254141;25414110001
254335;25433510001
254432;25443210001
254529;25452910001
254626;25462610001
254820;25482010001
254917;25491710001
255208;25520810001
255305;25530510001
255402;25540210001
255693;25569310001
255984;25598410001
256372;25637210001
256469;25646910001
256566;25656610001
256663;25666310001
256760;25676010001
256857;25685710001
256954;25695410001
257051;25705110001
257245;25724510001
257342;25734210001
257439;25743910001
257536;25753610001
257730;25773010001
257827;25782710001
257924;25792410001
258021;25802110001
258118;25811810001
258312;25831210001
258506;25850610001
258603;25860310001
258797;25879710001
258894;25889410001
258991;25899110001
259185;25918510001
259282;25928210001
259379;25937910001
259670;25967010001
259767;25976710001
259864;25986410001
259961;25996110001
260155;26015510001
260252;26025210001
260349;26034910001
260446;26044610001
260543;26054310001
260640;26064010001
260737;26073710001
260834;26083410001
260931;26093110001
261028;26102810001
261125;26112510001
261222;26122210001
261319;26131910001
261513;26151310001
261610;26161010001
261998;26199810001
262095;26209510001
262192;26219210001
262289;26228910001
262386;26238610001
262580;26258010001
262677;26267710001
262774;26277410001
262968;26296810001
263162;26316210001
263259;26325910001
263356;26335610001
263453;26345310001
263744;26374410001
263841;26384110001
263938;26393810001
264035;26403510001
264132;26413210001
264326;26432610001
264423;26442310001
264617;26461710001
264811;26481110001
264908;26490810001
265102;26510210001
265393;26539310001
265490;26549010001
265587;26558710001
265781;26578110001
265975;26597510001
266072;26607210001
266266;26626610001
266363;26636310001
266460;26646010001
266751;26675110001
266848;26684810001
266945;26694510001
267527;26752710001
267915;26791510001
268497;26849710001
268594;26859410001
269273;26927310001
269564;26956410001
269661;26966110001
269758;26975810001
270243;27024310001
270437;27043710001
270534;27053410001
270728;27072810001
270825;27082510001
270922;27092210001
271019;27101910001
271116;27111610001
271213;27121310001
271504;27150410001
271698;27169810001
271892;27189210001
272280;27228010001
272377;27237710001
272668;27266810001
272959;27295910001
273250;27325010001
273347;27334710001
273541;27354110001
273735;27373510001
274026;27402610001
274123;27412310001
274220;27422010001
274608;27460810001
274996;27499610001
275190;27519010001
275384;27538410001
275578;27557810001
275772;27577210001
275869;27586910001
275966;27596610001
276063;27606310001
276257;27625710001
276354;27635410001
276451;27645110001
276839;27683910001
276936;27693610001
277227;27722710001
277421;27742110001
277518;27751810001
277615;27761510001
277809;27780910001
277906;27790610001
278003;27800310001
278294;27829410001
278391;27839110001
278779;27877910001
278876;27887610001
278973;27897310001
279361;27936110001
279555;27955510001
279652;27965210001
279749;27974910001
280040;28004010001
280137;28013710001
280234;28023410001
280525;28052510001
280622;28062210001
280816;28081610001
280913;28091310001
281495;28149510001
281592;28159210001
281786;28178610001
281883;28188310001
281980;28198010001
282077;28207710001
282271;28227110001
282368;28236810001
282562;28256210001
282659;28265910001
282756;28275610001
283047;28304710001
283144;28314410001
283241;28324110001
283338;28333810001
283435;28343510001
283823;28382310001
284114;28411410001
284405;28440510001
284502;28450210001
284696;28469610001
284793;28479310001
284890;28489010001
284987;28498710001
285084;28508410001
285181;28518110001
285278;28527810001
285569;28556910001
285860;28586010001
285957;28595710001
286054;28605410001
286151;28615110001
286248;28624810001
286345;28634510001
286927;28692710001
287024;28702410001
287121;28712110001
287218;28721810001
287315;28731510001
287412;28741210001
287606;28760610001
287703;28770310001
287897;28789710001
288091;28809110001
288188;28818810001
288285;28828510001
288382;28838210001
288576;28857610001
288673;28867310001
288770;28877010001
288867;28886710001
289061;28906110001
289158;28915810001
289255;28925510001
289352;28935210001
289546;28954610001
289643;28964310001
289934;28993410001
290128;29012810001
290225;29022510001
290516;29051610001
290710;29071010001
291292;29129210001
291486;29148610001
291583;29158310001
291777;29177710001
291874;29187410001
291971;29197110001
292068;29206810001
292262;29226210001
292359;29235910001
292456;29245610001
292747;29274710001
292844;29284410001
292941;29294110001
293038;29303810001
293232;29323210001
293329;29332910001
293426;29342610001
293523;29352310001
293620;29362010001
293717;29371710001
293911;29391110001
294105;29410510001
294396;29439610001
294493;29449310001
294590;29459010001
294687;29468710001
294784;29478410001
294881;29488110001
294978;29497810001
295172;29517210001
295560;29556010001
295657;29565710001
295754;29575410001
295851;29585110001
295948;29594810001
296045;29604510001
296142;29614210001
296336;29633610001
296433;29643310001
296627;29662710001
296821;29682110001
297015;29701510001
297209;29720910001
297403;29740310001
297597;29759710001
297694;29769410001
297791;29779110001
297888;29788810001
297985;29798510001
298082;29808210001
298179;29817910001
298276;29827610001
298373;29837310001
298567;29856710001
298664;29866410001
298858;29885810001
299052;29905210001
299149;29914910001
299246;29924610001
299343;29934310001
299440;29944010001
299537;29953710001
299634;29963410001
299828;29982810001
299925;29992510001
300119;30011910001
300216;30021610001
300313;30031310001
300410;30041010001
300507;30050710001
300798;30079810001
300895;30089510001
301089;30108910001
301186;30118610001
301283;30128310001
301477;30147710001
301574;30157410001
301671;30167110001
301768;30176810001
301865;30186510001
301962;30196210001
302059;30205910001
302544;30254410001
302641;30264110001
302738;30273810001
302835;30283510001
303029;30302910001
303320;30332010001
303417;30341710001
303514;30351410001
303611;30361110001
303708;30370810001
303805;30380510001
303902;30390210001
304096;30409610001
304193;30419310001
304290;30429010001
304387;30438710001
304484;30448410001
304581;30458110001
304678;30467810001
304775;30477510001
304872;30487210001
305163;30516310001
305260;30526010001
305357;30535710001
305454;30545410001
305551;30555110001
305842;30584210001
305939;30593910001
306036;30603610001
306133;30613310001
306230;30623010001
306327;30632710001
306618;30661810001
306715;30671510001
306812;30681210001
306909;30690910001
307394;30739410001
307588;30758810001
307685;30768510001
307782;30778210001
307879;30787910001
307976;30797610001
308073;30807310001
308170;30817010001
308267;30826710001
308364;30836410001
308461;30846110001
308558;30855810001
308655;30865510001
308752;30875210001
308946;30894610001
309043;30904310001
309140;30914010001
309334;30933410001
309528;30952810001
309625;30962510001
309722;30972210001
309819;30981910001
310013;31001310001
310110;31011010001
310304;31030410001
310595;31059510001
310692;31069210001
310789;31078910001
310886;31088610001
310983;31098310001
311177;31117710001
311274;31127410001
311371;31137110001
311565;31156510001
312050;31205010001
312244;31224410001
312341;31234110001
312438;31243810001
312535;31253510001
312632;31263210001
312729;31272910001
312923;31292310001
313020;31302010001
313117;31311710001
313214;31321410001
313311;31331110001
313505;31350510001
313602;31360210001
313796;31379610001
313893;31389310001
313990;31399010001
314087;31408710001
314184;31418410001
314281;31428110001
314378;31437810001
314475;31447510001
314572;31457210001
314669;31466910001
314766;31476610001
314960;31496010001
315057;31505710001
315251;31525110001
315348;31534810001
315542;31554210001
315639;31563910001
106992;10699210003
315736;31573610001
315833;31583310001
316027;31602710001
316124;31612410001
316221;31622110001
316512;31651210001
316803;31680310001
316997;31699710001
317191;31719110001
317482;31748210001
317579;31757910001
317676;31767610001
317870;31787010001
317967;31796710001
318064;31806410001
318161;31816110001
318258;31825810001
318355;31835510001
318452;31845210001
318549;31854910001
318743;31874310001
318937;31893710001
319131;31913110001
319325;31932510001
319519;31951910001
319616;31961610001
319713;31971310001
319810;31981010001
319907;31990710001
320198;32019810001
320392;32039210001
320683;32068310001
320780;32078010001
320974;32097410001
321071;32107110001
321168;32116810001
321265;32126510001
321362;32136210001
321459;32145910001
321556;32155610001
321653;32165310001
321750;32175010001
321944;32194410001
322041;32204110001
322235;32223510001
322429;32242910001
322720;32272010001
322817;32281710001
322914;32291410001
323302;32330210001
323593;32359310001
324078;32407810001
324272;32427210001
324466;32446610001
324660;32466010001
324757;32475710001
324951;32495110001
325048;32504810001
325145;32514510001
325242;32524210001
325339;32533910001
326018;32601810001
326115;32611510001
326406;32640610001
326697;32669710001
326988;32698810001
327085;32708510001
327279;32727910001
327376;32737610001
327667;32766710001
327764;32776410001
327861;32786110001
328152;32815210001
328443;32844310001
328540;32854010001
328734;32873410001
328928;32892810001
329025;32902510001
329122;32912210001
329219;32921910001
329316;32931610001
329413;32941310001
329607;32960710001
329704;32970410001
330480;33048010001
330577;33057710001
330674;33067410001
330771;33077110001
330868;33086810001
330965;33096510001
331062;33106210001
331159;33115910001
331256;33125610001
331353;33135310001
331450;33145010001
331547;33154710001
331644;33164410001
331935;33193510001
332226;33222610001
332323;33232310001
332517;33251710001
332711;33271110001
332808;33280810001
333293;33329310001
333390;33339010001
333584;33358410001
333778;33377810001
333875;33387510001
333972;33397210001
334069;33406910001
334166;33416610001
334457;33445710001
334554;33455410001
334651;33465110001
334748;33474810001
334845;33484510001
335039;33503910001
335233;33523310001
335427;33542710001
335718;33571810001
335815;33581510001
335912;33591210001
336009;33600910001
336203;33620310001
336397;33639710001
336688;33668810001
336785;33678510001
336882;33688210001
